genome_id	genome.genome_name
2755041.3	Pseudogemmobacter sp. CC-YST710
2810563.3	Pseudodesulfovibrio sp. SF6
2933805.3	Alkalihalobacillus sp. APA_J-10(15) APA_J-10(15) strain APA_J-10(15)
350.3	Zoogloea ramigera strain NBRC 15342
397290.7	Lachnospiraceae bacterium A2
2768161.3	Roseomonas sp. 1318
2854030.3	Cognatishimia sp. MH4019
2909981.5	Nereida sp. MMG025
2760807.19	Lewinellaceae bacterium strain HK-STAS-BACT-34
2818510.4	Candidatus Synoicihabitans palmerolidicus strain Bin8
346911.3	Labrys okinawensis strain RP1T
2760807.17	Lewinellaceae bacterium strain HK-STAS-BACT-36
391616.3	Octadecabacter arcticus 238
2923277.3	Pedobacter sp. CYS-01
2770548.3	Leucobacter sp. cx-87
356829.3	Bifidobacterium tsurumiense strain JCM 13495
2760807.11	Lewinellaceae bacterium strain HK-STAS-BACT-42
279714.3	Pseudogulbenkiania ferrooxidans 2002
2819986.3	Trueperella sp. 15IMD0307
2760807.26	Lewinellaceae bacterium strain HK-STAS-BACT-28
314270.3	Rhodobacteraceae bacterium HTCC2083
2847780.3	Atribacter sp. strain FI88_36_49
665952.3	Bacillus smithii 7_3_47FAA
484019.4	Thermosipho africanus TCF52B
67855.5	Muribacter muris strain WT12
525246.3	Actinomyces urogenitalis DSM 15434
940136.3	Sphingorhabdus wooponensis strain 03SU3-P
715226.3	Asticcacaulis biprosthecum C19
582419.3	Thermococcus sp. ES1
857335.7	Candidatus Dactylopiibacterium carminicum
1005928.7	Roseovarius lutimaris strain DSM 28463
52442.3	Nitrosomonas nitrosa strain Nm146
498211.5	Cellvibrio japonicus Ueda107
576131.3	Lentibacter algarum strain DSM 24677
456320.6	Methanococcus voltae A3
483218.5	"[Bacteroides] pectinophilus ATCC 43243"
701521.8	Pediococcus claussenii ATCC BAA-344
712538.3	Selenomonas sp. oral taxon 478 strain F0592
443254.7	Marinitoga piezophila KA3
452.5	Legionella spiritensis strain Mt.St.Helens-9
577470.3	Demequina salsinemoris strain NBRC 105323
536441.7	Chryseobacterium taklimakanense strain F9257
661488.3	Pseudobacter ginsenosidimutans strain DSM 18116
717961.3	Eubacterium siraeum V10Sc8a
517425.3	Salisediminibacterium halotolerans strain DSM 26530
644284.3	Arcanobacterium haemolyticum DSM 20595
885272.3	Jonquetella anthropi DSM 22815
747645.17	Parvibacter caecicola strain DSM 22242
557557.3	Cohnella thailandensis strain DSM 25241
862134.4	Sphingomonas ginsenosidimutans strain KACC 14949
449663.3	Silvimonas amylolytica strain CGMCC 1.8860
759362.5	Ketogulonicigenium vulgare WSH-001
483016.3	Lutimonas saemankumensis strain DP2N0-7
494416.4	Psychrobacter sp. TB 15
478801.5	Kytococcus sedentarius DSM 20547
687436.3	Paenibacillus sp. AT5
585530.3	Brevibacterium mcbrellneri ATCC 49030
55197.8	Flavobacterium branchiophilum strain ATCC 35036
1008459.4	Taylorella asinigenitalis MCE3
796606.3	Bacillus methanolicus MGA3
83771.33	Succinivibrio dextrinosolvens strain ASCUSBF53
872328.3	Lactobacillus hominis CRBIP 24.179
438753.4	Azorhizobium caulinodans ORS 571
638953.3	Georgenia soli strain DSM 21838
938405.3	Belnapia rosea strain CPCC 100156
68272.3	Streptomyces sulfonofaciens strain JCM 5069
510947.5	Lacibacter cauensis strain CGMCC 1.7271
428125.8	Clostridium leptum DSM 753
50259.37	Rubrivivax sp. strain M015S1SP1A71QC
873533.3	Prevotella oralis ATCC 33269
706433.3	Solobacterium moorei F0204
479433.5	Catenulispora acidiphila DSM 44928
554344.13	Pseudomonas toyotomiensis strain 718
511680.4	Butyrivibrio crossotus DSM 2876
540747.5	Roseovarius indicus strain B108
935261.3	Aminobacter sp. J41
52689.11	Acetobacterium bakii strain DSM 8239
524884.3	Saccharopolyspora rosea A22
1007092.3	Microlunatus terrae strain DSM 26486
446469.6	Sanguibacter keddieii DSM 10542
879308.3	Peptoniphilus sp. oral taxon 375 str. F0436
101534.3	Candidatus Blochmannia pennsylvanicus B_Penn7
537970.14	Helicobacter canadensis MIT 98-5491 (Prj:30719)
880070.3	Cyclobacterium marinum DSM 745
641144.3	Parascardovia denticolens F0305
643867.3	Marivirga tractuosa DSM 4126
755732.3	Fluviicola taffensis DSM 16823
525897.5	Desulfomicrobium baculatum DSM 4028
43131.3	Tissierella praeacuta strain NCTC11158
575594.3	Lactobacillus coleohominis 101-4-CHN
86180.3	Malikia spinosa strain 83
638300.3	Cardiobacterium hominis ATCC 15826
45070.6	Legionella nautarum strain ATCC 49506
592015.5	Anaerobaculum hydrogeniformans ATCC BAA-1850
660470.3	Mesotoga prima MesG1.Ag.4.2
674036.3	Methylobacter marinus A45
877466.5	Thermoflexus hugenholtzii JAD2 strain JAD2
523791.5	Kangiella koreensis DSM 16069
991789.25	Anaerotignum propionicum DSM 1682 strain X2
663278.4	Ethanoligenens harbinense YUAN-3
883111.3	Facklamia hominis CCUG 36813
795797.18	Halalkalicoccus jeotgali B3
669502.32	Candidatus Profftella armatura strain JRPAMB3
45073.5	Legionella quinlivanii strain CDC#1442-AUS-E
536227.3	Clostridium carboxidivorans P7
543877.4	Altererythrobacter marensis strain KCTC 22370
762947.7	Cytobacillus eiseniae strain DSM 26675
796939.3	Eubacteriaceae bacterium CM2
471856.5	Jonesia denitrificans DSM 20603
708186.11	Arcobacter trophiarum strain CECT 7650
613195.3	Jeongeupia naejangsanensis strain DSM 24253
515635.4	Dictyoglomus turgidum DSM 6724
428127.7	Eubacterium dolichum DSM 3991
439493.6	Candidatus Pelagibacter sp. HTCC7211
708131.4	Aurantimicrobium minutum strain KNC
762982.3	Paraprevotella xylaniphila YIT 11841
549298.22	Francisella halioticida strain UTH170823
1121926.3	Glycomyces arizonensis DSM 44726
1203066.3	Lactobacillus pasteurii CRBIP 24.76
1045855.3	Pseudoxanthomonas spadix BD-a59
1095025.3	Demequina flava strain NBRC 105854
1249553.4	Bacterioplanes sanyensis strain NV9
1121267.3	Campylobacter cuniculorum DSM 23162
1205681.4	Bartonella rattaustraliani AUST/NH4
1088868.3	Commensalibacter intestini A911
1225128.4	Sediminicoccus rosea KRV36
1219052.3	Sphingomonas pruni NBRC 15498
1273125.3	Rhodococcus rhodnii LMG 5362
1123247.3	Sediminimonas qiaohouensis DSM 21189
1325130.3	Helicobacter fennelliae MRY12-0050
1122224.3	Melitea salexigens DSM 19753
1155476.3	Erythrobacter odishensis strain KCTC 23981
1036674.4	Idiomarina sp. A28L
1244531.3	Campylobacter sp. 1485E
1081644.3	Candidatus Aquiluna sp. IMCC13023
1324851.3	Sinomonas susongensis strain A31
110319.3	Nocardioides sp. CF8
1325564.10	Nitrospira japonica FI88_42_154
1208918.3	Candidatus Kinetoplastibacterium crithidii TCC036E
121290.8	Hyphomicrobium sulfonivorans strain S1
1187851.3	Rhodovulum sp. PH10
1033730.6	Aeromicrobium massiliense JC14
1122247.4	Mycobacterium hassiacum DSM 44199
1193534.3	uncultured Flavonifractor sp. strain 2789STDY5834895
1262794.3	Clostridium sp. CAG:306
1173026.3	Gloeocapsa sp. PCC 7428
1244869.3	Magnetospirillum sp. SO-1
1239307.3	Sodalis sp. HS1
1221537.3	Lactobacillus florum 2F
1246995.3	Actinoplanes friuliensis DSM 7358
1027249.3	Gracilibacillus kekensis strain CGMCC 1.10681
104662.3	Chitinophaga japonensis strain DSM 13484
1121117.3	Brachymonas denitrificans DSM 15123
1267.3	Sarcina ventriculi
1121345.3	Anaerocolumna xylanovorans DSM 12503
1050174.4	Corynebacterium epidermidicanis strain DSM 45586
1046043.3	Natronomonas gomsonensis strain YCN60
1052.8	Halorhodospira halochloris strain DSM-1059 strain DSM 1059
1069640.6	Sneathia sp. Sn35
1270.159	Micrococcus luteus strain DE0206
1133569.4	Lactobacillus vini DSM 20605
1230532.3	Lacinutrix iliipiscaria strain DSM 26284
1078020.3	Mycobacterium thermoresistibile ATCC 19527
1223542.3	Gordonia malaquae NBRC 108250
103725.4	Kutzneria kofuensis strain DSM 43851
1121271.3	Catellibacterium nectariphilum DSM 15620
1111135.3	Coriobacteriaceae bacterium BV3Ac1
1031537.3	Blastopirellula cremea strain HEX-1 MGV
1122612.4	Novosphingobium acidiphilum DSM 19966
1122132.6	Kaistia granuli DSM 23481 strain Ko04
1182568.3	Deinococcus puniceus strain DY1
1250285.3	Flavobacteriaceae bacterium MAR_2009_75 strain Mar_2009_75
120213.7	Subtercola boreus strain P27979
1123057.3	Rhodonellum psychrophilum DSM 17998
1227455.4	Halococcus saccharolyticus DSM 5350
1122164.4	Legionella lansingensis DSM 19556 = ATCC 49751
1117708.3	Marinifilum flexuosum strain DSM 21950
1214225.3	Acidocella sp. MX-AZ02
1162633.4	Weissella diestrammenae strain DSM 27940
1123518.3	Thiomicrospira sp. Kp2
1150600.3	Arcticibacter svalbardensis MN12-7
1122240.3	Microvirgula aerodenitrificans DSM 15089
1069081.3	Nitratiruptor tergarcus DSM 16512 strain DSM 16512
1123377.3	Thermomonas fusca DSM 15424
1160721.7	Ruminococcus bicirculans strain 80/3
1267768.4	Brevirhabdus pacifica strain DSM 27767
1251.10	Leuconostoc fallax C2OK1
1120977.3	Alkanindiges illinoisensis DSM 15370
113566.3	Actinoplanes humidus strain NBRC 14915
1223520.5	Neokomagataea thailandica NBRC 106555
1324801.3	Muriicola marianensis strain CGMCC 1.12606
1221996.3	Bacillus thermotolerans SGZ-8
1232429.3	Nesterenkonia sp. NP1
1184607.3	Austwickia chelonae NBRC 105200
1121891.3	Flavobacterium gelidilacus DSM 15343
103729.3	Actinokineospora globicatena DSM 44256
1101195.3	Methylophilaceae bacterium 11
1250286.3	Flavobacteriaceae bacterium MAR_2010_105 strain Mar_2010_105
1115809.3	Prevotella baroniae F0026
1080223.3	Arcobacter pacificus strain LMG 26638
1219034.3	Novosphingobium naphthalenivorans NBRC 102051
1122614.3	Oceanicola nanhaiensis DSM 18065
1291540.5	Candidatus Methanomethylophilus alvus strain 271
1120961.3	Ahrensia kielensis DSM 5890
1121108.3	Bifidobacterium magnum DSM 20222
1630.60	Kandleria vitulina strain WCC7
1547897.4	Halostella salina strain CBA1114
1690037.3	Pseudoalteromonas sp. '520P1 No. 423'
1561005.4	Acididesulfobacillus acetoxydans PacBioINE
1501240.4	Palleronia abyssalis strain CECT 8504
1553.13	Clostridium tetanomorphum strain DJ061
1507448.3	Novosphingobium piscinae strain KCTC 42194
1427523.6	Tessaracoccus lapidicaptus strain IPBSL-7
1423719.4	Lactobacillus algidus DSM 15638
1349786.3	Zimmermannella alba NBRC 15616
1690220.3	Phycicoccus endophyticus strain IP6SC6
1339187.3	uncultured Siphonobacter sp. strain S2C31181_SP210
1472723.3	Nocardiopsis mwathae strain DSM 46659
1622073.3	Clostridium sp. mt5
1462615.9	Halarcobacter ebronensis strain LMG 27922
1639035.3	Ancylomarina subtilis strain DSM 28825
1380353.5	Geodermatophilaceae bacterium URHB0062
1468413.3	Bacillus massilioanorexius strain MGYG-HGUT-01428
1437603.3	Bifidobacterium mongoliense DSM 21395
1499685.49	Bacillus andreraoultii strain MGYG-HGUT-01501
1705388.4	Planktothricoides sp. SR001
1423893.6	Burkholderia andropogonis Ba3549
1385715.4	Hymenobacter qilianensis strain CGMCC 1.12720
1499107.3	Smithella sp. SCADC
1631968.3	Planctobacterium marinum strain K7
153731.5	Microbacterium aerolatum strain CCM 4955
1524255.3	Loktanella ponticola strain DSM 101064
1383030.3	Pseudoxanthomonas gei strain KCTC 32298
1423812.3	Lactobacillus uvarum DSM 19971
1393122.3	Crenotalea thermophila strain DSM 14807
1437606.3	Bifidobacterium bohemicum DSM 22767
1492922.8	Gammaproteobacteria bacterium MFB021
1627894.4	Lascolabacillus massiliensis strain SIT8
1380157.4	Terrilactibacillus laevilacticus strain SK5-6
1335616.4	Lactobacillus sp. WDC04
1712261.7	Pyruvatibacter mobilis strain CGMCC 1.15125
1536648.8	Dehalogenimonas sp. GP
1382306.3	Thermogemmatispora sp. PM5
160791.5	Sphingomonas wittichii strain YR128
1448857.3	Campylobacter sp. CIT045
1536636.3	Lysinimicrobium sp. NBRC 109394
1471400.3	Corynebacterium pelargi strain 136/3
1472724.3	Belliella kenyensis DSM 46651
1676614.3	Prevotella sp. 109
1349822.3	Coprobacter fastidiosus NSB1
1400864.3	Synechococcus sp. BIOS-E4-1
1704499.3	Methylovulum psychrotolerans strain HV10_M2
135569.3	Helicobacter apodemus MIT-03-7007
1510458.8	Pseudoruegeria sabulilitoris strain GJMS-35
1333996.3	Variibacter gotjawalensis strain GJW-30
1413210.17	Orenia metallireducens strain Z6
1572646.3	Coprobacter sp. 177
159733.331	uncultured Prochlorococcus sp. strain AH-321-C19
1572656.3	Ruminococcaceae bacterium CPB6 strain CPB6
1347392.3	Anaerosalibacter sp. ND1
1502851.3	Bosea sp. LC85
158841.4	Leminorella richardii strain MGYG-HGUT-02385
1605990.4	Actinorugispora endophytica strain DSM 46770
1673722.3	Actinomyces sp. SD1
1474.9	Sporosarcina pasteurii strain BNCC 337394
1434821.3	Oceanospirillum sp. AK56 strain AK56
1658109.4	Candidatus Stoquefichus sp. SB1
1473546.3	Lysinibacillus sp. BF-4
1582356.5	Sphingomicrobium aestuariivivum KCTC 42286
139208.27	Isoptericola variabilis strain PW21
1629710.3	Hyphomonas sp. BRH_c22
1528099.142	Lawsonella clevelandensis strain X1036
1465501.3	Sporolactobacillus shoreae strain BK92
1381596.8	Marinimicrobium sp. LS-A18
1384056.3	Arenimonas metalli CF5-1
1578971.3	Filomicrobium sp. Y
1401079.3	Mogibacterium timidum ATCC 33093
1658008.3	Dysgonomonas sp. BGC7
1439888.6	Polymorphobacter fuscus strain DSM 105347
1407019.4	Salipiger manganoxidans strain IOP_16
1465765.4	Oceanobacillus massiliensis strain MGYG-HGUT-01403
1463632.3	Nesterenkonia sp. MY13
1693.3	Bifidobacterium minimum strain LMG 11592
1572645.8	Neptunomonas phycophila strain Scap09
1423749.3	Lactobacillus gastricus DSM 16045
140057.4	Roseospira marina strain DSM 15113
1469607.3	"[Scytonema hofmanni] UTEX 2349"
163359.11	Acidiferrobacter thiooxydans strain ZJ
1638163.3	Aureimonas sp. AU4
1453500.3	Schleiferia thermophila str. Yellowstone
1417296.3	Defluviimonas sp. 20V17
1385664.3	Hymenobacter sp. DG25B
168384.42	Marvinbryantia formatexigens strain MGYG-HGUT-01698
1553449.5	Psychrobacter ciconiae strain Psychrobacter ciconiae 176-10
1639118.3	Mangrovibacterium marinum strain DSM 28823
1540.3	Clostridioides mangenotii strain DSM 1289
186497.12	Pyrococcus furiosus DSM 3638
1965593.3	Gordonibacter sp. An232A strain An232A
2017681.3	Prosthecochloris sp. V1
2135500.3	Rhodoferax sp. YR267
1736354.4	Geodermatophilus sp. Leaf369
200615.4	Rhodoplanes serenus strain DSM 18633
1852021.4	Parahaliea aestuarii strain S2-26
2080559.3	Rathayibacter sp. AY1F4
2048242.3	Alistipes sp. Marseille-P5061
2041346.3	Chryseomicrobium sp. ET03
1859475.4	Floricoccus penangensis strain HibF3
2026729.17	Cytophagaceae bacterium strain Skiv_18-Q3-R9-52_MAXAC.090
1987501.3	Massilimaliae sp. Marseille-P3753
1798205.3	Cohaesibacter sp. ES.047
1858656.3	Alteromonas pelagimontana strain 5.12
1768907.5	Pseudohongiella nitratireducens strain SCS-111
1775559.3	Snodgrassella sp. CFCC 13594
214851.22	Subdoligranulum variabile strain MGYG-HGUT-01322
1774748.7	Sediminivirga luteola PGB-M56
2021970.3	Kocuria sp. 257
1736469.3	Mesorhizobium sp. Root1471
1853279.3	Neisseria sp. 10010
2164.25	Methanobacterium sp. strain AS08sgBPME_337
1898203.3469	Lachnospiraceae bacterium UW_TS_LCO1_2
180281.4	Cyanobium sp. PCC 7001
1784713.4	Flavobacterium arcticum strain SM1502
2058390.14	Silicimonas sp. p16x43bins.5
2086273.3	Subdoligranulum sp. APC924/74
1904441.48	Rhodobacteraceae bacterium strain La 6
1912961.3	Actinophytocola sp. 11-183
2049047.85	Prevotellaceae bacterium strain MGYG-HGUT-01557
1931232.5	Marinateneraspora sediminis strain TPS16
1795308.4	Thioclava arenosa strain CAU 1312
2013866.3	Paraferrimonas sp. AFRC7-2-1
1769250.5	Paucibacter oligotrophus strain S00239
1884367.3	Chitinophaga sp. CF118
211114.3	Allokutzneria albata strain NRRL B-24461
1933879.3	Aliidiomarina sedimenti strain GBSy1
1925548.3	Candidatus Fonsibacter ubiquis strain LSUCC0530
1736349.3	Williamsia sp. Leaf354
195064.10	Ectothiorhodospira mobilis DG9
2124.7	Mycoplasma salivarium ATCC 14277
183763.4	Streptomonospora alba YIM 90003
1852379.15	Colibacter massiliensis strain MGYG-HGUT-01559
1867410.3	Microbacterium sorbitolivorans strain C1.15228
2184309.3	Candidatus Nitrotoga sp. CP45
2040624.3	Gemella sp. ND 6198
2052935.3	Methanolobus sp. SY-01
2184016.3	Roseomonas sp. CQN31
2135477.3	Novosphingobium sp. GV010
1909294.18	Rhizobiales bacterium strain SY3-13
1736350.3	Sphingomonas sp. Leaf357
1897634.3	Tersicoccus sp. Bi-70 strain Bi-70
2060878.86	Solobacterium sp. UW_TS_BUL2_1
1735686.5	Xylophilus sp. Leaf220
1807500.4	Branchiibius sp. NY16-3462-2
1763535.5	Hydrogenophaga sp. LPB0072
205.88	Campylobacter sp. SUG941
2044588.3	Campylobacter sp. 17S00008-12
2024848.4	Parvibaculum sp. strain EAC77
2067415.4	Altererythrobacter sp. TH136 strain TH36
1720200.29	Anaerotruncus rubiinfantis strain MGYG-HGUT-00131
1730894.3	Nitrincola schmidtii strain R4-8T
1785.38	Mycobacterium sp. strain bog_759
1736562.3	Phycicoccus sp. Root563
1747222.3	Granulicella sp. L56
1765683.10	Acidibacillus ferrooxidans strain ITV01
1736416.3	Nocardioides sp. Soil805
2169414.3	Chitinophaga sp. LY-1
2053833.3	Magnetospirillum sp. LBB-42
2100725.3	Brumimicrobium sp. C305
1898104.647	Bacteroidetes bacterium strain Viby_18-Q3-R106-67_BATAC.407
1903277.3	Nitrosotalea sp. SbT1 strain SBT1
2182432.10	Spiribacter sp. E85
190192.8	Methanopyrus kandleri AV19
2026779.219	Planctomycetaceae bacterium strain ih15
1885025.3	Pleomorphomonas sp. SM30
2067990.4	Desulfobacca sp. strain Tomsk_58_1633
2026729.23	Cytophagaceae bacterium strain YYF0007
2043169.3	Desulfosporosinus sp. SbF1 strain Peat soil MAG SbF1
171865.3	Sulfuriferula plumbiphila strain NBRC 107929
2026886.3	Candidatus Nitrosoarchaeum sp. strain Baikal-G1
2080419.3	Deinococcus sp. NW-56
1841867.273	Phocea massiliensis strain NSJ-153
2290923.3	Crenobacter sp. K1W11S-77
2604086.3	Aidingimonas sp. XHU 5135
2555898.3	Sphingomonas sp. 17J27-24
2560021.3	Microbacterium sp. dk485
246194.6	Carboxydothermus hydrogenoformans Z-2901
2758573.3	Flaviflexus sp. dk850
2593973.3	Serinicoccus sp. W204
2603274.3	Ottowia sp. GY511
2283143.3	Prosthecochloris sp. ZM
2760711.3	Psychrobacter sp. PL19
2291814.3	Chitinophaga sp. K20C18050901
2663809.3	Nordella sp. OAE833
2714358.3	Oscillibacter sp. MM59
2681766.3	Prolixibacteraceae bacterium WC007
2593535.3	Aliidiomarina sp. IM1326
2364787.3	Alistipes sp. Marseille-P5997
2485193.3	Frondihabitans sp. PhB161
2585718.3	Psychrobacter sp. I-STPA6b
2562308.3	Mesorhizobium sp. GR13
2650661.3	Roseibacterium sp. KMU-115
244328.200	uncultured Clostridia bacterium min17_bin51
2545756.3	Marimonas sp. GH1-19
2507160.3	Aminipila sp. JN-39
226011.4	Aestuariibacter halophilus strain JC2043
2726201.3	Olsenella sp. KGMB02461
2768063.3	Flagellimonas sp. S3867
2593304.3	Quadrisphaera sp. DD2A
2714931.3	Sanguibacter sp. HDW7
2585119.19	Alistipes dispar Marseille-P2263
2763035.3	Clostridium sp. NSJ-27
2547960.3	Arthrobacter sp. SLN-3
2590779.3	Schumannella sp. 10F1D-1
2719911.3	Nonlabens sp. SY33080
2268576.3	Altererythrobacter sp. AY-3R
2599293.3	Humibacter sp. WJ7-1
2736252.3	Aquimarina sp. TRL1
2698827.3	Flavobacterium sp. NST-5
2608985.3	Candidatus Desulfobacillus denitrificans strain 317325-3
2219864.3	Sinomicrobium sp. N-1-3-6
2690315.3	Gordonia sp. SID5947
2651188.3	Hydrogenovibrio sp. JE_KL2
263723.4	Idiomarina fontislapidosi strain CECT 5859
2292206.3	Clostridium sp. AF27-2AA
232537.3	Candidatus Rhodoluna limnophila strain 1B-Mac
2316527.3	bacterium RmlP001
2761101.3	Nocardioides sp. KIGAM211
2545799.3	Capnocytophaga sp. FDAARGOS_737 strain Not applicable
2301224.3	Wenzhouxiangella sp. 15181
2259619.3	Dyadobacter sp. RS19
2292065.3	Roseburia sp. AM16-25
2715251.13	Candidatus Paceibacter sp. strain BE2012_5_45_13
2653675.3	Hormoscilla sp. SP5CHS1
269798.16	Cytophaga hutchinsonii ATCC 33406
2508707.3	Sulfurimonas sp. NW8N
240016.6	Verrucomicrobium spinosum DSM 4136
2588299.3	Roseivivax sp. THAF197b
2739063.3	Thiomicrorhabdus sp. G2
2715251.14	Candidatus Paceibacter sp. strain BE2012_33_23
266128.3	Stenotrophomonas koreensis strain DSM 17805
2678503.3	Granulicatella sp. zg-84
240412.3	Chitinimonas taiwanensis strain S00056
2739434.3	Chitinibacter sp. 2T18
2483351.3	Actinomadura sp. NEAU-Ht49
2529856.3	Sodalis sp. 159R
2748865.3	Bdellovibrio sp. KM01
272558.8	Bacillus halodurans C-125
2365003.3	Candidatus Syntrophoarchaeum sp. WYZ-LMO15
2571221.4	Roseibium polysiphoniae strain AESS21
2294119.4	Flavobacterium sp. CJ74
2692872.3	Trichocoleus sp. FACHB-591
2291597.3	Gallaecimonas sp. HK-28
2590021.3	Sulfurimonas sp. 1-1N
266117.10	Rubrobacter xylanophilus DSM 9941
2605383.3	Acinetobacter sp. B10A
246613.3	Microbacterium halotolerans strain YIM 70130
2563603.3	Siccirubricoccus sp. 'liaohe'
2676442.3	Bombella sp. ESL0378
2722704.3	Flavobacterium sp. D33
2562284.3	Pseudolabrys sp. FHR47
2653135.3	Citricoccus sp. K5
2714901.3	Paracoccus sp. 12-3
2600299.3	Roseibium sp. SYSU M00256-3
2282215.3	Corallincola sp. C4
2202734.81	Saprospiraceae bacterium strain Ejby_18-Q3-R6-50_BATAC.463
2737171.3	Maribacter sp. ANRC-HE7
2730919.3	Kineosporiaceae bacterium SCSIO 59966
2806609.3	Candidatus Gromoviella agglomerans strain Sp8-1
2867439.5	Listeria sp. CLIP 2019/01311
347534.7	Zobellella denitrificans strain F13-1
322505.26	Sharpea azabuensis strain RUG13724
317655.17	Sphingopyxis alaskensis RB2256
